Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Status
blue-blast-denim-bodycon-mini-dress,Blue Blast Denim Bodycon Mini Dress,<p>Blue Blast Denim Bodycon Mini Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS09BL1146XL,400,shopify,,deny,manual,3199,,true,true,
blue-blast-denim-bodycon-mini-dress,Blue Blast Denim Bodycon Mini Dress,<p>Blue Blast Denim Bodycon Mini Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS09BL1146XXL,400,shopify,,deny,manual,3199,,true,true,
light-blue-denim-strappy-midi-dress,Light Blue Denim Strappy Midi Dress,<p>Light Blue Denim Strappy Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS09BL1147XS,400,shopify,,deny,manual,3199,,true,true,active
light-blue-denim-strappy-midi-dress,Light Blue Denim Strappy Midi Dress,<p>Light Blue Denim Strappy Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS09BL1147S,400,shopify,,deny,manual,3199,,true,true,
light-blue-denim-strappy-midi-dress,Light Blue Denim Strappy Midi Dress,<p>Light Blue Denim Strappy Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS09BL1147M,400,shopify,,deny,manual,3199,,true,true,
light-blue-denim-strappy-midi-dress,Light Blue Denim Strappy Midi Dress,<p>Light Blue Denim Strappy Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS09BL1147L,400,shopify,,deny,manual,3199,,true,true,
light-blue-denim-strappy-midi-dress,Light Blue Denim Strappy Midi Dress,<p>Light Blue Denim Strappy Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS09BL1147XL,400,shopify,,deny,manual,3199,,true,true,
light-blue-denim-strappy-midi-dress,Light Blue Denim Strappy Midi Dress,<p>Light Blue Denim Strappy Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS09BL1147XXL,400,shopify,,deny,manual,3199,,true,true,
green-wash-denim-strappy-midi-dress,Green Wash Denim Strappy Midi Dress,<p>Green Wash Denim Strappy Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS09GN1148XS,400,shopify,,deny,manual,3199,,true,true,active
green-wash-denim-strappy-midi-dress,Green Wash Denim Strappy Midi Dress,<p>Green Wash Denim Strappy Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS09GN1148S,400,shopify,,deny,manual,3199,,true,true,
green-wash-denim-strappy-midi-dress,Green Wash Denim Strappy Midi Dress,<p>Green Wash Denim Strappy Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS09GN1148M,400,shopify,,deny,manual,3199,,true,true,
green-wash-denim-strappy-midi-dress,Green Wash Denim Strappy Midi Dress,<p>Green Wash Denim Strappy Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS09GN1148L,400,shopify,,deny,manual,3199,,true,true,
green-wash-denim-strappy-midi-dress,Green Wash Denim Strappy Midi Dress,<p>Green Wash Denim Strappy Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS09GN1148XL,400,shopify,,deny,manual,3199,,true,true,
green-wash-denim-strappy-midi-dress,Green Wash Denim Strappy Midi Dress,<p>Green Wash Denim Strappy Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS09GN1148XXL,400,shopify,,deny,manual,3199,,true,true,
light-blue-denim-square-neck-midi-dress,Light Blue Denim Square Neck Midi Dress,<p>Light Blue Denim Square Neck Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS09BL1149XS,400,shopify,,deny,manual,3499,,true,true,active
light-blue-denim-square-neck-midi-dress,Light Blue Denim Square Neck Midi Dress,<p>Light Blue Denim Square Neck Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS09BL1149S,400,shopify,,deny,manual,3499,,true,true,
light-blue-denim-square-neck-midi-dress,Light Blue Denim Square Neck Midi Dress,<p>Light Blue Denim Square Neck Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS09BL1149M,400,shopify,,deny,manual,3499,,true,true,
light-blue-denim-square-neck-midi-dress,Light Blue Denim Square Neck Midi Dress,<p>Light Blue Denim Square Neck Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS09BL1149L,400,shopify,,deny,manual,3499,,true,true,
light-blue-denim-square-neck-midi-dress,Light Blue Denim Square Neck Midi Dress,<p>Light Blue Denim Square Neck Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS09BL1149XL,400,shopify,,deny,manual,3499,,true,true,
light-blue-denim-square-neck-midi-dress,Light Blue Denim Square Neck Midi Dress,<p>Light Blue Denim Square Neck Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS09BL1149XXL,400,shopify,,deny,manual,3499,,true,true,
black-wash-denim-square-neck-midi-dress,Black Wash Denim Square Neck Midi Dress,<p>Black Wash Denim Square Neck Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS09BK1150XS,400,shopify,,deny,manual,3499,,true,true,active
black-wash-denim-square-neck-midi-dress,Black Wash Denim Square Neck Midi Dress,<p>Black Wash Denim Square Neck Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS09BK1150S,400,shopify,,deny,manual,3499,,true,true,
black-wash-denim-square-neck-midi-dress,Black Wash Denim Square Neck Midi Dress,<p>Black Wash Denim Square Neck Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS09BK1150M,400,shopify,,deny,manual,3499,,true,true,
black-wash-denim-square-neck-midi-dress,Black Wash Denim Square Neck Midi Dress,<p>Black Wash Denim Square Neck Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS09BK1150L,400,shopify,,deny,manual,3499,,true,true,
black-wash-denim-square-neck-midi-dress,Black Wash Denim Square Neck Midi Dress,<p>Black Wash Denim Square Neck Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS09BK1150XL,400,shopify,,deny,manual,3499,,true,true,
black-wash-denim-square-neck-midi-dress,Black Wash Denim Square Neck Midi Dress,<p>Black Wash Denim Square Neck Midi Dress</p><p>96% Cotton 4% Spandex</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS09BK1150XXL,400,shopify,,deny,manual,3499,,true,true,
green-v-neck-embellished-kaftan-dress,Green V-Neck Embellished Kaftan Dress,<p>Green V-Neck Embellished Kaftan Dress</p><p>Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,s,DS09GN5138S,400,shopify,,deny,manual,4599,,true,true,active
green-v-neck-embellished-kaftan-dress,Green V-Neck Embellished Kaftan Dress,<p>Green V-Neck Embellished Kaftan Dress</p><p>Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS09GN5138M,400,shopify,,deny,manual,4599,,true,true,
green-v-neck-embellished-kaftan-dress,Green V-Neck Embellished Kaftan Dress,<p>Green V-Neck Embellished Kaftan Dress</p><p>Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS09GN5138L,400,shopify,,deny,manual,4599,,true,true,
green-v-neck-embellished-kaftan-dress,Green V-Neck Embellished Kaftan Dress,<p>Green V-Neck Embellished Kaftan Dress</p><p>Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS09GN5138XL,400,shopify,,deny,manual,4599,,true,true,
green-v-neck-embellished-kaftan-dress,Green V-Neck Embellished Kaftan Dress,<p>Green V-Neck Embellished Kaftan Dress</p><p>Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS09GN5138XXL,400,shopify,,deny,manual,4599,,true,true,
pink-v-neck-embellished-kaftan-dress,Pink V-Neck Embellished Kaftan Dress,<p>Pink V-Neck Embellished Kaftan Dress</p><p>Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,s,DS09PK5139S,400,shopify,,deny,manual,4599,,true,true,active
pink-v-neck-embellished-kaftan-dress,Pink V-Neck Embellished Kaftan Dress,<p>Pink V-Neck Embellished Kaftan Dress</p><p>Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS09PK5139M,400,shopify,,deny,manual,4599,,true,true,
pink-v-neck-embellished-kaftan-dress,Pink V-Neck Embellished Kaftan Dress,<p>Pink V-Neck Embellished Kaftan Dress</p><p>Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS09PK5139L,400,shopify,,deny,manual,4599,,true,true,
pink-v-neck-embellished-kaftan-dress,Pink V-Neck Embellished Kaftan Dress,<p>Pink V-Neck Embellished Kaftan Dress</p><p>Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS09PK5139XL,400,shopify,,deny,manual,4599,,true,true,
pink-v-neck-embellished-kaftan-dress,Pink V-Neck Embellished Kaftan Dress,<p>Pink V-Neck Embellished Kaftan Dress</p><p>Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS09PK5139XXL,400,shopify,,deny,manual,4599,,true,true,
floral-printed-collar-embellished-midi-dress,Floral Printed Collar Embellished Midi Dress,<p>Floral Printed Collar Embellished Midi Dress</p><p>Poly Silk</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,s,DS09ML5140S,400,shopify,,deny,manual,4499,,true,true,active
floral-printed-collar-embellished-midi-dress,Floral Printed Collar Embellished Midi Dress,<p>Floral Printed Collar Embellished Midi Dress</p><p>Poly Silk</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS09ML5140M,400,shopify,,deny,manual,4499,,true,true,
floral-printed-collar-embellished-midi-dress,Floral Printed Collar Embellished Midi Dress,<p>Floral Printed Collar Embellished Midi Dress</p><p>Poly Silk</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS09ML5140L,400,shopify,,deny,manual,4499,,true,true,
floral-printed-collar-embellished-midi-dress,Floral Printed Collar Embellished Midi Dress,<p>Floral Printed Collar Embellished Midi Dress</p><p>Poly Silk</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS09ML5140XL,400,shopify,,deny,manual,4499,,true,true,
floral-printed-collar-embellished-midi-dress,Floral Printed Collar Embellished Midi Dress,<p>Floral Printed Collar Embellished Midi Dress</p><p>Poly Silk</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS09ML5140XXL,400,shopify,,deny,manual,4499,,true,true,
collar-embellished-shirt-midi-dress,Collar Embellished Shirt Midi Dress,<p>Collar Embellished Shirt Midi Dress</p><p>Poly Silk</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,s,DS09PK5141S,400,shopify,,deny,manual,3599,,true,true,active
collar-embellished-shirt-midi-dress,Collar Embellished Shirt Midi Dress,<p>Collar Embellished Shirt Midi Dress</p><p>Poly Silk</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS09PK5141M,400,shopify,,deny,manual,3599,,true,true,
collar-embellished-shirt-midi-dress,Collar Embellished Shirt Midi Dress,<p>Collar Embellished Shirt Midi Dress</p><p>Poly Silk</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS09PK5141L,400,shopify,,deny,manual,3599,,true,true,
collar-embellished-shirt-midi-dress,Collar Embellished Shirt Midi Dress,<p>Collar Embellished Shirt Midi Dress</p><p>Poly Silk</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS09PK5141XL,400,shopify,,deny,manual,3599,,true,true,
collar-embellished-shirt-midi-dress,Collar Embellished Shirt Midi Dress,<p>Collar Embellished Shirt Midi Dress</p><p>Poly Silk</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS09PK5141XXL,400,shopify,,deny,manual,3599,,true,true,
multi-printed-backless-maxi-dress,Multi Printed Backless Maxi Dress,<p>Multi Printed Backless Maxi Dress</p><p>Poly Silk</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,s,DS09ML5142S,400,shopify,,deny,manual,3499,,true,true,active
multi-printed-backless-maxi-dress,Multi Printed Backless Maxi Dress,<p>Multi Printed Backless Maxi Dress</p><p>Poly Silk</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS09ML5142M,400,shopify,,deny,manual,3499,,true,true,
multi-printed-backless-maxi-dress,Multi Printed Backless Maxi Dress,<p>Multi Printed Backless Maxi Dress</p><p>Poly Silk</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS09ML5142L,400,shopify,,deny,manual,3499,,true,true,
multi-printed-backless-maxi-dress,Multi Printed Backless Maxi Dress,<p>Multi Printed Backless Maxi Dress</p><p>Poly Silk</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS09ML5142XL,400,shopify,,deny,manual,3499,,true,true,
cotton-floral-printed-shirt-dress,Cotton Floral Printed Shirt Dress,<p>Cotton Floral Printed Shirt Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS00WH5036XS,400,shopify,,deny,manual,2999,,true,true,active
cotton-floral-printed-shirt-dress,Cotton Floral Printed Shirt Dress,<p>Cotton Floral Printed Shirt Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS00WH5036S,400,shopify,,deny,manual,2999,,true,true,
cotton-floral-printed-shirt-dress,Cotton Floral Printed Shirt Dress,<p>Cotton Floral Printed Shirt Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS00WH5036M,400,shopify,,deny,manual,2999,,true,true,
cotton-floral-printed-shirt-dress,Cotton Floral Printed Shirt Dress,<p>Cotton Floral Printed Shirt Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS00WH5036L,400,shopify,,deny,manual,2999,,true,true,
cotton-floral-printed-shirt-dress,Cotton Floral Printed Shirt Dress,<p>Cotton Floral Printed Shirt Dress</p><p>100% Cotton</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS00WH5036XL,400,shopify,,deny,manual,2999,,true,true,
satin-multi-floral-wrap-short-dress,Satin Multi Floral Wrap Short Dress,<p>Satin Multi Floral Wrap Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS01ML1178XS,400,shopify,,deny,manual,3099,,true,true,active
satin-multi-floral-wrap-short-dress,Satin Multi Floral Wrap Short Dress,<p>Satin Multi Floral Wrap Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS01ML1178S,400,shopify,,deny,manual,3099,,true,true,
satin-multi-floral-wrap-short-dress,Satin Multi Floral Wrap Short Dress,<p>Satin Multi Floral Wrap Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS01ML1178M,400,shopify,,deny,manual,3099,,true,true,
satin-multi-floral-wrap-short-dress,Satin Multi Floral Wrap Short Dress,<p>Satin Multi Floral Wrap Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS01ML1178L,400,shopify,,deny,manual,3099,,true,true,
satin-multi-floral-wrap-short-dress,Satin Multi Floral Wrap Short Dress,<p>Satin Multi Floral Wrap Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS01ML1178XL,400,shopify,,deny,manual,3099,,true,true,
satin-multi-floral-wrap-short-dress,Satin Multi Floral Wrap Short Dress,<p>Satin Multi Floral Wrap Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS01ML1178XXL,400,shopify,,deny,manual,3099,,true,true,
multi-floral-satin-halter-neck-midi-dress,Multi Floral Satin Halter Neck Midi Dress,<p>Multi Floral Satin Halter Neck Midi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,s,DS01ML1161S,400,shopify,,deny,manual,2599,,true,true,active
multi-floral-satin-halter-neck-midi-dress,Multi Floral Satin Halter Neck Midi Dress,<p>Multi Floral Satin Halter Neck Midi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS01ML1161M,400,shopify,,deny,manual,2599,,true,true,
multi-floral-satin-halter-neck-midi-dress,Multi Floral Satin Halter Neck Midi Dress,<p>Multi Floral Satin Halter Neck Midi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS01ML1161L,400,shopify,,deny,manual,2599,,true,true,
multi-floral-satin-halter-neck-midi-dress,Multi Floral Satin Halter Neck Midi Dress,<p>Multi Floral Satin Halter Neck Midi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS01ML1161XL,400,shopify,,deny,manual,2599,,true,true,
multi-floral-satin-halter-neck-midi-dress,Multi Floral Satin Halter Neck Midi Dress,<p>Multi Floral Satin Halter Neck Midi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS01ML1161XXL,400,shopify,,deny,manual,2599,,true,true,
blue-asbstract-satin-strappy-maxi-dress,Blue Asbstract Satin Strappy Maxi Dress,<p>Blue Asbstract Satin Strappy Maxi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,s,DS01BL1163S,400,shopify,,deny,manual,2699,,true,true,active
blue-asbstract-satin-strappy-maxi-dress,Blue Asbstract Satin Strappy Maxi Dress,<p>Blue Asbstract Satin Strappy Maxi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS01BL1163M,400,shopify,,deny,manual,2699,,true,true,
blue-asbstract-satin-strappy-maxi-dress,Blue Asbstract Satin Strappy Maxi Dress,<p>Blue Asbstract Satin Strappy Maxi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS01BL1163L,400,shopify,,deny,manual,2699,,true,true,
blue-asbstract-satin-strappy-maxi-dress,Blue Asbstract Satin Strappy Maxi Dress,<p>Blue Asbstract Satin Strappy Maxi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS01BL1163XL,400,shopify,,deny,manual,2699,,true,true,
blue-asbstract-satin-strappy-maxi-dress,Blue Asbstract Satin Strappy Maxi Dress,<p>Blue Asbstract Satin Strappy Maxi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS01BL1163XXL,400,shopify,,deny,manual,2699,,true,true,
blue-asbstract-satin-wrap-tie-short-dress,Blue Asbstract Satin Wrap Tie Short Dress,<p>Blue Asbstract Satin Wrap Tie Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS01BL1164XS,400,shopify,,deny,manual,2999,,true,true,active
blue-asbstract-satin-wrap-tie-short-dress,Blue Asbstract Satin Wrap Tie Short Dress,<p>Blue Asbstract Satin Wrap Tie Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS01BL1164S,400,shopify,,deny,manual,2999,,true,true,
blue-asbstract-satin-wrap-tie-short-dress,Blue Asbstract Satin Wrap Tie Short Dress,<p>Blue Asbstract Satin Wrap Tie Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS01BL1164M,400,shopify,,deny,manual,2999,,true,true,
blue-asbstract-satin-wrap-tie-short-dress,Blue Asbstract Satin Wrap Tie Short Dress,<p>Blue Asbstract Satin Wrap Tie Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS01BL1164L,400,shopify,,deny,manual,2999,,true,true,
blue-asbstract-satin-wrap-tie-short-dress,Blue Asbstract Satin Wrap Tie Short Dress,<p>Blue Asbstract Satin Wrap Tie Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS01BL1164XL,400,shopify,,deny,manual,2999,,true,true,
blue-asbstract-satin-wrap-tie-short-dress,Blue Asbstract Satin Wrap Tie Short Dress,<p>Blue Asbstract Satin Wrap Tie Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS01BL1164XXL,400,shopify,,deny,manual,2999,,true,true,
satin-multi-abstract-side-cut-out-short-dress,Satin Multi Abstract Side Cut Out Short Dress,<p>Satin Multi Abstract Side Cut Out Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS01ML1167XS,400,shopify,,deny,manual,2799,,true,true,active
satin-multi-abstract-side-cut-out-short-dress,Satin Multi Abstract Side Cut Out Short Dress,<p>Satin Multi Abstract Side Cut Out Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS01ML1167S,400,shopify,,deny,manual,2799,,true,true,
satin-multi-abstract-side-cut-out-short-dress,Satin Multi Abstract Side Cut Out Short Dress,<p>Satin Multi Abstract Side Cut Out Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS01ML1167M,400,shopify,,deny,manual,2799,,true,true,
satin-multi-abstract-side-cut-out-short-dress,Satin Multi Abstract Side Cut Out Short Dress,<p>Satin Multi Abstract Side Cut Out Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS01ML1167L,400,shopify,,deny,manual,2799,,true,true,
satin-multi-abstract-side-cut-out-short-dress,Satin Multi Abstract Side Cut Out Short Dress,<p>Satin Multi Abstract Side Cut Out Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS01ML1167XL,400,shopify,,deny,manual,2799,,true,true,
satin-multi-abstract-side-cut-out-short-dress,Satin Multi Abstract Side Cut Out Short Dress,<p>Satin Multi Abstract Side Cut Out Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS01ML1167XXL,400,shopify,,deny,manual,2799,,true,true,
satin-multi-abstract-a-line-short-dress,Satin Multi Abstract A-Line Short Dress,<p>Satin Multi Abstract A-Line Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,xs,DS01ML1168XS,400,shopify,,deny,manual,2999,,true,true,active
satin-multi-abstract-a-line-short-dress,Satin Multi Abstract A-Line Short Dress,<p>Satin Multi Abstract A-Line Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,s,DS01ML1168S,400,shopify,,deny,manual,2999,,true,true,
satin-multi-abstract-a-line-short-dress,Satin Multi Abstract A-Line Short Dress,<p>Satin Multi Abstract A-Line Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS01ML1168M,400,shopify,,deny,manual,2999,,true,true,
satin-multi-abstract-a-line-short-dress,Satin Multi Abstract A-Line Short Dress,<p>Satin Multi Abstract A-Line Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS01ML1168L,400,shopify,,deny,manual,2999,,true,true,
satin-multi-abstract-a-line-short-dress,Satin Multi Abstract A-Line Short Dress,<p>Satin Multi Abstract A-Line Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS01ML1168XL,400,shopify,,deny,manual,2999,,true,true,
satin-multi-abstract-a-line-short-dress,Satin Multi Abstract A-Line Short Dress,<p>Satin Multi Abstract A-Line Short Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS01ML1168XXL,400,shopify,,deny,manual,2999,,true,true,
pink-asbstract-satin-strappy-maxi-dress,Pink Asbstract Satin Strappy Maxi Dress,<p>Pink Asbstract Satin Strappy Maxi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,true,Size,s,DS01PK1169S,400,shopify,,deny,manual,2699,,true,true,active
pink-asbstract-satin-strappy-maxi-dress,Pink Asbstract Satin Strappy Maxi Dress,<p>Pink Asbstract Satin Strappy Maxi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,m,DS01PK1169M,400,shopify,,deny,manual,2699,,true,true,
pink-asbstract-satin-strappy-maxi-dress,Pink Asbstract Satin Strappy Maxi Dress,<p>Pink Asbstract Satin Strappy Maxi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,l,DS01PK1169L,400,shopify,,deny,manual,2699,,true,true,
pink-asbstract-satin-strappy-maxi-dress,Pink Asbstract Satin Strappy Maxi Dress,<p>Pink Asbstract Satin Strappy Maxi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,xl,DS01PK1169XL,400,shopify,,deny,manual,2699,,true,true,
pink-asbstract-satin-strappy-maxi-dress,Pink Asbstract Satin Strappy Maxi Dress,<p>Pink Asbstract Satin Strappy Maxi Dress</p><p>100% Polyester</p>,Zummer,Apparel & Accessories > Clothing > Dresses,DRESS,,,,2xl,DS01PK1169XXL,400,shopify,,deny,manual,2699,,true,true,
