Version : 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Business (Information required for Style Creation/Legal Compliance/Order Tracking),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Discoverability - Attributes required for Product Description and Cataloguing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sizing - Mandatory Measurements,,,,,,,,,,,,Imagery - Mandatory Image Angles,,,,,,
styleId,styleGroupId,vendorSkuCode,vendorArticleNumber,vendorArticleName,brand,Manufacturer Name and Address with Pincode,Packer Name and Address with Pincode,Importer Name and Address with Pincode,Country Of Origin,Country Of Origin2,Country Of Origin3,Country Of Origin4,Country Of Origin5,articleType,Brand Size,Standard Size,is Standard Size present on Label,Brand Colour (Remarks),GTIN,HSN,SKUCode,MRP,AgeGroup,Prominent Colour,Second Prominent Colour,Third Prominent Colour,FashionType,Usage,Year,season,Product Details,styleNote,materialCareDescription,sizeAndFitDescription,productDisplayName,tags,addedDate,Color Variant GroupId,Occasion,Sleeve Length,Neck,Top Fabric,Bottom Fabric,Top Type,Bottom Type,Top Pattern,Bottom Pattern,Bottom Closure,Add-Ons,Wash Care,Character,Lining,Number of Pockets,Trends,Sustainable,Number of Items,Top Closure,Collection Name,Package Contains,BIS Expiry Date,BIS Certificate Image URL,BIS Certificate Number,Across Shoulder ( Inches ),Bust ( Inches ),Chest ( Inches ),Front Length ( Inches ),Garment Waist ( Inches ),Inseam Length ( Inches ),Outseam Length ( Inches ),Rise ( Inches ),Sleeve-Length ( Inches ),To Fit Bust ( Inches ),To Fit Hip ( Inches ),To Fit Waist ( Inches ),Front Image,Side Image,Back Image,Detail Angle,Look Shot Image,Additional Image 1,Additional Image 2
5004,CO00BK5004,CO00BK5004XL,CO00BK5004XL,Zummer Floral Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,Black,,62041919,CO00BK5004,#ERROR!,Adults-Women,Black,Charcoal,White,Fashion,Travel,2025,Summer,Zummer Floral Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Floral Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Slip-On,NA,Hand Wash,NA,Has a lining,2,Floral,Regular,2,Button,,Set Of  Shirt With Trouser,,,,,44,44,26,46,29,39,12,24,40,44,34,,,,,,,
5004,CO00BK5004,CO00BK5004XXL,CO00BK5004XXL,Zummer Floral Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XXL,XXL,Yes,Black,,62041919,CO00BK5004,#ERROR!,Adults-Women,Black,Charcoal,White,Fashion,Travel,2025,Summer,Zummer Floral Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Floral Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Slip-On,NA,Hand Wash,NA,Has a lining,2,Floral,Regular,2,Button,,Set Of  Shirt With Trouser,,,,,46,46,26,48,29,39,12,24,42,46,36,,,,,,,
5005,CO00WH5005,CO00WH5005S,CO00WH5005S,Zummer White Cotton Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,White,,62041919,CO00WH5005,#ERROR!,Adults-Women,White,Off White,Navy Blue,Fashion,Travel,2025,Summer,Zummer White Cotton Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer White Cotton Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Slip-On,NA,Machine Wash,NA,Has a lining,2,Floral,Regular,2,Button,,Set Of  Shirt With Trouser,,,,22,38,38,28,36,28,38,12,19,34,38,28,,,,,,,
5005,CO00WH5005,CO00WH5005M,CO00WH5005M,Zummer White Cotton Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,White,,62041919,CO00WH5005,#ERROR!,Adults-Women,White,Off White,Navy Blue,Fashion,Travel,2025,Summer,Zummer White Cotton Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer White Cotton Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Slip-On,NA,Machine Wash,NA,Has a lining,2,Floral,Regular,2,Button,,Set Of  Shirt With Trouser,,,,23,40,40,28,38,28,38,12,19,36,40,30,,,,,,,
5005,CO00WH5005,CO00WH5005L,CO00WH5005L,Zummer White Cotton Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,White,,62041919,CO00WH5005,#ERROR!,Adults-Women,White,Off White,Navy Blue,Fashion,Travel,2025,Summer,Zummer White Cotton Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer White Cotton Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Slip-On,NA,Machine Wash,NA,Has a lining,2,Floral,Regular,2,Button,,Set Of  Shirt With Trouser,,,,24,42,42,28,40,28,38,12,19,38,42,32,,,,,,,
5005,CO00WH5005,CO00WH5005XL,CO00WH5005XL,Zummer White Cotton Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,White,,62041919,CO00WH5005,#ERROR!,Adults-Women,White,Off White,Navy Blue,Fashion,Travel,2025,Summer,Zummer White Cotton Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer White Cotton Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Slip-On,NA,Machine Wash,NA,Has a lining,2,Floral,Regular,2,Button,,Set Of  Shirt With Trouser,,,,25,44,44,28,42,28,38,12,19,40,44,34,,,,,,,
5005,CO00WH5005,CO00WH5005XXL,CO00WH5005XXL,Zummer White Cotton Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XXL,XXL,Yes,White,,62041919,CO00WH5005,#ERROR!,Adults-Women,White,Off White,Navy Blue,Fashion,Travel,2025,Summer,Zummer White Cotton Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer White Cotton Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Slip-On,NA,Machine Wash,NA,Has a lining,2,Floral,Regular,2,Button,,Set Of  Shirt With Trouser,,,,26,46,46,28,44,28,38,12,19,42,46,36,,,,,,,
5006,CO00NB5006,CO00NB5006S,CO00NB5006S,Zummer Navy Blue Cotton Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,Navy Blue,,62041919,CO00NB5006,#ERROR!,Adults-Women,Navy Blue,Blue,White,Fashion,Travel,2025,Summer,Zummer Navy Blue Cotton Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Navy Blue Cotton Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Slip-On,NA,Machine Wash,NA,Has a lining,2,Floral,Regular,2,Button,,Set Of  Shirt With Trouser,,,,22,38,38,28,36,28,38,12,19,34,38,28,,,,,,,
5006,CO00NB5006,CO00NB5006M,CO00NB5006M,Zummer Navy Blue Cotton Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Navy Blue,,62041919,CO00NB5006,#ERROR!,Adults-Women,Navy Blue,Blue,White,Fashion,Travel,2025,Summer,Zummer Navy Blue Cotton Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Navy Blue Cotton Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Slip-On,NA,Machine Wash,NA,Has a lining,2,Floral,Regular,2,Button,,Set Of  Shirt With Trouser,,,,23,40,40,28,38,28,38,12,19,36,40,30,,,,,,,
5006,CO00NB5006,CO00NB5006L,CO00NB5006L,Zummer Navy Blue Cotton Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,Navy Blue,,62041919,CO00NB5006,#ERROR!,Adults-Women,Navy Blue,Blue,White,Fashion,Travel,2025,Summer,Zummer Navy Blue Cotton Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Navy Blue Cotton Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Slip-On,NA,Machine Wash,NA,Has a lining,2,Floral,Regular,2,Button,,Set Of  Shirt With Trouser,,,,24,42,42,28,40,28,38,12,19,38,42,32,,,,,,,
5006,CO00NB5006,CO00NB5006XL,CO00NB5006XL,Zummer Navy Blue Cotton Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,Navy Blue,,62041919,CO00NB5006,#ERROR!,Adults-Women,Navy Blue,Blue,White,Fashion,Travel,2025,Summer,Zummer Navy Blue Cotton Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Navy Blue Cotton Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Slip-On,NA,Machine Wash,NA,Has a lining,2,Floral,Regular,2,Button,,Set Of  Shirt With Trouser,,,,25,44,44,28,42,28,38,12,19,40,44,34,,,,,,,
5006,CO00NB5006,CO00NB5006XXL,CO00NB5006XXL,Zummer Navy Blue Cotton Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XXL,XXL,Yes,Navy Blue,,62041919,CO00NB5006,#ERROR!,Adults-Women,Navy Blue,Blue,White,Fashion,Travel,2025,Summer,Zummer Navy Blue Cotton Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Navy Blue Cotton Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Long Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Embroidered,Embroidered,Slip-On,NA,Machine Wash,NA,Has a lining,2,Floral,Regular,2,Button,,Set Of  Shirt With Trouser,,,,26,46,46,28,44,28,38,12,19,42,46,36,,,,,,,
5078,CO00RT5078,CO00RT5078S,CO00RT5078S,Zummer Rust Cotton Embroidered Tunic With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,Rust,,62041919,CO00RT5078,#ERROR!,Adults-Women,Rust,Off White,NA,Fashion,Travel,2025,Summer,Zummer Rust Cotton Embroidered Tunic With Trouser Co-Ords Set,,100% Cotton,,Zummer Rust Cotton Embroidered Tunic With Trouser Co-Ords Set,,,,Casual,Short Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Tunic,Trousers,Embroidered,Solid,Slip-On,NA,Machine Wash,NA,NA,2,Floral,Regular,2,Hook,,Set Of  Tunic With Trouser,,,,14.5,38,38,26,38,26,37,12,15,34,38,28,,,,,,,
5078,CO00RT5078,CO00RT5078M,CO00RT5078M,Zummer Rust Cotton Embroidered Tunic With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Rust,,62041919,CO00RT5078,#ERROR!,Adults-Women,Rust,Off White,NA,Fashion,Travel,2025,Summer,Zummer Rust Cotton Embroidered Tunic With Trouser Co-Ords Set,,100% Cotton,,Zummer Rust Cotton Embroidered Tunic With Trouser Co-Ords Set,,,,Casual,Short Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Tunic,Trousers,Embroidered,Solid,Slip-On,NA,Machine Wash,NA,NA,2,Floral,Regular,2,Hook,,Set Of  Tunic With Trouser,,,,15,40,40,26,40,26,37,12,15,36,40,30,,,,,,,
5078,CO00RT5078,CO00RT5078L,CO00RT5078L,Zummer Rust Cotton Embroidered Tunic With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,Rust,,62041919,CO00RT5078,#ERROR!,Adults-Women,Rust,Off White,NA,Fashion,Travel,2025,Summer,Zummer Rust Cotton Embroidered Tunic With Trouser Co-Ords Set,,100% Cotton,,Zummer Rust Cotton Embroidered Tunic With Trouser Co-Ords Set,,,,Casual,Short Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Tunic,Trousers,Embroidered,Solid,Slip-On,NA,Machine Wash,NA,NA,2,Floral,Regular,2,Hook,,Set Of  Tunic With Trouser,,,,15.5,42,42,26,42,26,37,12,15,38,42,32,,,,,,,
5078,CO00RT5078,CO00RT5078XL,CO00RT5078XL,Zummer Rust Cotton Embroidered Tunic With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,Rust,,62041919,CO00RT5078,#ERROR!,Adults-Women,Rust,Off White,NA,Fashion,Travel,2025,Summer,Zummer Rust Cotton Embroidered Tunic With Trouser Co-Ords Set,,100% Cotton,,Zummer Rust Cotton Embroidered Tunic With Trouser Co-Ords Set,,,,Casual,Short Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Tunic,Trousers,Embroidered,Solid,Slip-On,NA,Machine Wash,NA,NA,2,Floral,Regular,2,Hook,,Set Of  Tunic With Trouser,,,,16,44,44,26,44,26,37,12,15,40,44,34,,,,,,,
5078,CO00RT5078,CO00RT5078XXL,CO00RT5078XXL,Zummer Rust Cotton Embroidered Tunic With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XXL,XXL,Yes,Rust,,62041919,CO00RT5078,#ERROR!,Adults-Women,Rust,Off White,NA,Fashion,Travel,2025,Summer,Zummer Rust Cotton Embroidered Tunic With Trouser Co-Ords Set,,100% Cotton,,Zummer Rust Cotton Embroidered Tunic With Trouser Co-Ords Set,,,,Casual,Short Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Tunic,Trousers,Embroidered,Solid,Slip-On,NA,Machine Wash,NA,NA,2,Floral,Regular,2,Hook,,Set Of  Tunic With Trouser,,,,16.5,46,46,26,46,26,37,12,15,42,46,36,,,,,,,
5079,CO05YL5079,CO05YL5079S,CO05YL5079S,Zummer Yellow Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,Yellow,,62041919,CO05YL5079,#ERROR!,Adults-Women,Yellow,White,NA,Fashion,Travel,2025,Summer,Zummer Yellow Embroidered Shirt With Trouser Co-Ords Set,,100% Rayon,,Zummer Yellow Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Shirt Collar,Viscose Rayon,Viscose Rayon,Shirt,Trousers,Woven Design,Solid,Slip-On,NA,Dry Clean,NA,NA,2,Crochet,Regular,2,Button,,Set Of  Shirt With Trouser,,,,14.5,36,36,26,38,25,37,12,17,34,38,28,,,,,,,
5079,CO05YL5079,CO05YL5079M,CO05YL5079M,Zummer Yellow Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Yellow,,62041919,CO05YL5079,#ERROR!,Adults-Women,Yellow,White,NA,Fashion,Travel,2025,Summer,Zummer Yellow Embroidered Shirt With Trouser Co-Ords Set,,100% Rayon,,Zummer Yellow Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Shirt Collar,Viscose Rayon,Viscose Rayon,Shirt,Trousers,Woven Design,Solid,Slip-On,NA,Dry Clean,NA,NA,2,Crochet,Regular,2,Button,,Set Of  Shirt With Trouser,,,,15,38,38,26,40,25,37,12,17,36,40,30,,,,,,,
5079,CO05YL5079,CO05YL5079L,CO05YL5079L,Zummer Yellow Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,L,L,Yes,Yellow,,62041919,CO05YL5079,#ERROR!,Adults-Women,Yellow,White,NA,Fashion,Travel,2025,Summer,Zummer Yellow Embroidered Shirt With Trouser Co-Ords Set,,100% Rayon,,Zummer Yellow Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Shirt Collar,Viscose Rayon,Viscose Rayon,Shirt,Trousers,Woven Design,Solid,Slip-On,NA,Dry Clean,NA,NA,2,Crochet,Regular,2,Button,,Set Of  Shirt With Trouser,,,,15.5,40,40,26,42,25,37,12,17,38,42,32,,,,,,,
5079,CO05YL5079,CO05YL5079XL,CO05YL5079XL,Zummer Yellow Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XL,XL,Yes,Yellow,,62041919,CO05YL5079,#ERROR!,Adults-Women,Yellow,White,NA,Fashion,Travel,2025,Summer,Zummer Yellow Embroidered Shirt With Trouser Co-Ords Set,,100% Rayon,,Zummer Yellow Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Shirt Collar,Viscose Rayon,Viscose Rayon,Shirt,Trousers,Woven Design,Solid,Slip-On,NA,Dry Clean,NA,NA,2,Crochet,Regular,2,Button,,Set Of  Shirt With Trouser,,,,16,42,42,26,44,25,37,12,17,40,44,34,,,,,,,
5079,CO05YL5079,CO05YL5079XXL,CO05YL5079XXL,Zummer Yellow Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,XXL,XXL,Yes,Yellow,,62041919,CO05YL5079,#ERROR!,Adults-Women,Yellow,White,NA,Fashion,Travel,2025,Summer,Zummer Yellow Embroidered Shirt With Trouser Co-Ords Set,,100% Rayon,,Zummer Yellow Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Shirt Collar,Viscose Rayon,Viscose Rayon,Shirt,Trousers,Woven Design,Solid,Slip-On,NA,Dry Clean,NA,NA,2,Crochet,Regular,2,Button,,Set Of  Shirt With Trouser,,,,16.5,44,44,26,46,25,37,12,17,42,46,36,,,,,,,
5080,CO00PR5080,CO00PR5080S,CO00PR5080S,Zummer Purple Cotton Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,S,S,Yes,Purple,,62041919,CO00PR5080,#ERROR!,Adults-Women,Purple,Lavender,White,Fashion,Travel,2025,Summer,Zummer Purple Cotton Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Purple Cotton Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Woven Design,Solid,Slip-On,NA,Dry Clean,NA,NA,2,Crochet,Regular,2,Button,,Set Of  Shirt With Trouser,,,,14.5,36,36,26,38,25,37,12,17,34,38,28,,,,,,,
5080,CO00PR5080,CO00PR5080M,CO00PR5080M,Zummer Purple Cotton Embroidered Shirt With Trouser Co-Ords Set,ZUMMER,"Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010","Zummer International Private Limited, B-4033, Aashirwad Textile Market, Opp. Landmark  Empires, Puna Khumbhariya, Near Tata Showroom, Magob, Surat, Gujarat 395010",,India,,,,,Co-Ords,M,M,Yes,Purple,,62041919,CO00PR5080,#ERROR!,Adults-Women,Purple,Lavender,White,Fashion,Travel,2025,Summer,Zummer Purple Cotton Embroidered Shirt With Trouser Co-Ords Set,,100% Cotton,,Zummer Purple Cotton Embroidered Shirt With Trouser Co-Ords Set,,,,Casual,Three-Quarter Sleeves,Shirt Collar,Pure Cotton,Pure Cotton,Shirt,Trousers,Woven Design,Solid,Slip-On,NA,Dry Clean,NA,NA,2,Crochet,Regular,2,Button,,Set Of  Shirt With Trouser,,,,15,38,38,26,40,25,37,12,17,36,40,30,,,,,,,
